text,label
alas soal handphone cukup bermasalahselain fiturnya bagus banget cocok maba digunain kuliah onlinekarena laptop rusakjadi pakai hpdan cocok bangettt,1
banget kasih cowok begadang ros garagara kuliah onlen tugas suka susah tidur dia garagara selesai cape tidur nyenyak,0
disalahin mendikbud gara kuliah onlen jadi nonton youtube salah pilih tonton,0
kondisi kuliah onlen gin lebih baik ulang insyaallah mudah nilai,2
bosan rumah keluar pergi bosan kuliah onlen bosan sedang apa,0
kuliah onlen pakai lipbalm parfum sungguh self love,2
cuma gara kuliah onlen jadi ngerasa sepi ngerasa kayak sepi bnget stre depresi rasa cepat kuliah oflen ketemu teman baru serius keri ngomong-ngomong cowo ngalamin gin,0
cuma pakai kamera tambah laptop kuliah onlinebiar gambar jelas jernih gitu pakai rekomen harga kantong,2
wajar mata perih otak lelah gara-gara kuliah onlen terus like literally everydaywalaupun benar memang hari kuliah jing lelah banget mata,0
dumdum efek kuliah onlinejd mahasiswa nasi bungkus,2
cuma tanya kalau kuliah onlen gin mata kuliah bentrok ambil mata kuliah bentrok salah satu mata kuliah ulang gitu,0
kuliah onlen tidur makan kuliah onlen tidur makan nolep,1
lieur puguh ajig kuliah onlen babi,0
sekarang kuliah onlen rumah urusin sekarang hidup tsayy emak sakit belum kasih duit obat gimana cara bantu keluarga bantuin ngurusin ngertiin laaa jangan suudzonin terus,0
sumpahh panik banget gara-gara laptop masalah tugas kelar saking panik pingin muntah gitu tahu seperti tingkat panik tingkat kuliah onlen gin,0
fresh care selamat saat kuliah onlen,2
dikunciin versi kuliah onlen udah menit diizinin masuk,1
tiba kampus tetap ngadain kuliah onlen hari tambah libur tebak bakal nangispia,2
bagai versiada baratkuliah onlen,1
moga untung disinimau adik beli kuota kuliah onlen,1
bismillah hpnya kuliah onlen jual onlen handphone kentang banger,2
doain moga hari jalan lancar kuliah onlen pagi soree huftt tambah kelas siang presentasi,2
anak sama full onlen yakin patuh protokol sehat anak kuliah utama oflen paham protokol sehat kuliah onlen bodoh nilai stonk ilmu bodoh bagaimana sisi suka onlen jiwa ansosku puas,2
cheer tidak tahu just feel wanna ngerasa kuliah onlen berat benar maaf kayak mellow banget pagi pagi wkwk,0
kesal kuliah onlen menang ajamateri dijelasin lewat youtube buka youtube banget tugas youtubebeli kuota mahal banget ada promosetiap suruh buka youtubezoom udhlah gasemangat sangat inimah,0
kuliah onlen baik mahasiswa revisi mata kuliah,1
cuma juang kuliah onlen,1
fakta viral video mahasiswi mesum kuliah onlen kupang korban aku korban hack,0
kuliah onlen nyaman luarkuliah organisasi onlinenya enak,2
nyata libur kuliah onlen senyum senang,2
semangat kuliah onlen hari pertama semangat benar nyemangatin tetap semangat semangat gaakan semangat gitu kwkwk,2
cuma teman kuliah onlen pakai wifi lancar jaya,2
gin sekarang semester sekarang kuliah onlen,1
senang kuliah onlen karo sambi nyetel instrumen piano hasil mirip koyo ngrungokke podcast kuliah syahdu,2
kuliah onlen baru nguantukk puoll,1
hadap kuliah halo kemafar selamat malam asik kali hadir edisi hadap kuliah onlen hari mulai kuliah semester ganjil semangat,2
ketidakadilan jadi kuliah onlen gelintir manusia ambil jatah tanya kelompok tiap presentasi anggota kelompok diam tanya nilai,0
selamat pagi selamat hari senin semangat sekolahkuliah onlen kerja lupa sarap,2
orang kuliah onlen pakai mandi,1
dosen kirim webex whatsapp grup masuk kelas tengah ngikutin kuliah kelar absen panik tidak nama nyata kelas kapita selekta kelas pidana lanjut drama kuliah onlen,0
kerja teman kuliah pulkam kuliah onlen xixi,1
jujur bingung nyaman kuliah onlen kayak bagaimana orang betah rumah beneran cape kayak corona selesai kabur,2
kuliah onlen dosen mahasiswa jadi tanya,1
kuliah onlen buat lupa makan vote this years,1
ramai emang kuliah onlen kakak perempuan lelah badan bawa batu kampus engga kampus takut sakit tulang ekor mata pusing laptop terus ngobrol tuker pikir makan soto bahasa pecel lele,0
kuliah onlen pekan kerja oflen hari tertawa,1
cuma cara tidak ngantuk kuliah onlen bagaimana tips tricknya terima kasih jawab,2
beneran suram patah hati kali main sama teman tunda gaboleh kumpul kuliah onlen jadi uang jajan bisa beli skincare pdhl skincare sekarat idup suram muka suram hati suram udah lengkap,0
kayak mati kuliah onlen terus bsknya umum kuliah onlen senang terima kasih,2
morning semangat hari sekolah onlen kuliah onlen bighit members xtogether,2
kuliah onlen makan tidur skripsi mikir nilai konversi organisasi semester berat bund alhamdulillah bekal moga manfaat berkah hidup kelak amin,2
akhirakhir nasihat hatihati argumen perintah khawatir anak jadi korban negara asli sedih lat asli rasa ken matiin hape tahu berita kuliah onlen huhu,0
kuliah onlen kntl,1
video mesum mahasiswi kuliah onlen viral media sosial korban sebut email kena hack tribunnews october,0
enak kuliah onlen cape buat tugas begadang mikirin jawab dikatain copy paste,0
smartphone bismillah moga kuliah onlen,2
hallo wifi mati mati terus lelah revivenya beban lebih baik ikut kuliah onlen jika bayarin uang kuliah rela dcan,0
bagaimana rasa kuliah onlen,1
onok sing koyok kuliah onlen isuk smpek siang ngedep hape karo laptop ngiro dulinan hape percoyo kuliah suwene ngene gudu menang,1
kuliah onlen asik tenang,2
mulai kuliah onlen gapapa kann,1
kuliah onlen hahaha,1
teman mulai sibuk kuliah onlen sibuk tunggu surat bebas rebah,0
kali mimin tips kuliah lancar kuliah onlen simak tipsnya jadwal tinggal kuliah pasti akses internet stabil perhati paham sampai dosen,2
skip kuliah onlen,1
main layang main lapang jangan pinggir rumah orang jadi wifi ganggu gara-gara cabut tali layang kuliah onlen,0
mchtr kuliah onlen,1
kuliah onlen menit menit buka menit benerin jaring menit nyambi buka media sosial menit dengerin jelas menit penugasanpenutupan menit tengah kuliah matiin kamera ngopi ngerokok,2
kuliah onlen akhir suruh came allah tank doang,2
gapaham faktor kuliah onlen serius lagi motivasi jadi anak rajin semester kemarin sempat jatoh sekarang tugas tumpuk laprak dikerjain rebah nonton film dasar,0
mulai jenuh kuliah onlen,1
mirajkt kuliah onlen,1
kabar pagi hari pingin pingin nunggu kuliah onlen akhir wkwk asik soal bilang bantu biaya alhamdulillaaah,2
mulih kuliah onlen kane sidoarjo kawan wkwk isine jadi orang,1
lamar kerja saking gabutnya kuliah onlen gin tambah queen banget wkwkwk bilang pacar gimana tidak terima wkwk aamiin bbanghoon pacar,2
fakta video mesum mahasiswi kuliah onlen zoom buat geger asli jadi wartakota fakta kasus video mesum mahasiswi langsung kuliah onlen zoom nyata asli adegan,0
power kuliah onlen atas kasur alias jadi tambah smster tambah males,0
mahasiswa solutif ambil sempat kuliah onlen cara sedia jasa desain powerpoint jasa edit video tugas,2
semester kemarin waktu kuliah tatap muka jadwal kuliah dipadetin seninrabu berangkat pagi pulang petang wkwk supaya libur banyaklahh kuliah onlen rumah kangen pergi kampus,1
lambat parah gils pdhl minggu adek mulai kuliah onlen pakai zoom pakai data rumah lambat parah coba wifi lain,0
kuliah onlen seng diwedeni uduk covid stupid wwkwk,1
halhal bangkit sharingan sedih marah kuliah onlen,0
kuliah onlen otak oflen,1
pecelboy kibriya gatau besok kuliah onlen kelar dibully kali pergi kampus wkwkwk,2
kuliah onlen kali,1
kuliah onlen tambah stre dosendosen bukan lomba beri ilmu lomba beri tugas,1
udah kali besok kuliah onlen,1
angkat adik bagaimana kuliah onlen lancar,2
sumpah udah kuat banget kuliah onlen tekan tugas tekan keluarga lelah njirrr kira ngapa sedang apa kali kangen kost stre kaya gin,0
minggu kuliah onlen prank anjing,1
cuma bagaimana cara semangat kuliah onlen kesini semangat kuliah onlen,2
oalah gin rasa kuliah onlen,1
fngsi dual monitor ktika kuliah onlen main valoran,1
ramai ramai sabuk banget kuliah onlen soal,1
hudhi cape kuliah onlen terus libur bahas sekolah engga,2
diri bosan kuliah bosan tugas bosan nganalisa teru cape kuliah onlen bapakkk,0
kuliah onlen buat jadi cerdas,1
sekolahkuliah onlen work rumah alias maning dan nonton alias drama korea gagian pasang internet neng umah tempat usaha warung cafe ikut promo paket indihome fantastic deal telepon whatsapp,2
adek ngerasain rasain waktu kuliah onlen kemarin makan lambat mandi lambat hari laptop doanggg,0
moga oflen tahan lambat absen lupa quis lupa deadline praktikum gajelas pokok kuliah onlen orang lupa kayak baik indeks prestasi kumulatif,0
adik kuliah onlen rumah tanya gin arti tugas kelompok individu jadi mikir satu anak kelompok bagi tugas jawab bagi print konsumsi jika pandemi gin sedang apa,0
serius orang nikah memang dorong keluarga orang gara bosan kuliah onlen,0
anak kamu tahu ikut bantu jagain kamu usah ngelimpahin terus kerjain kerja rumah kuliah onlen kamu tinggal jagain anak kamu masa nyuruh terus,0
kuliah onlen buat malas anjing males diskusi teman,0
rumah kuliah onlen saja,1
unsr ngerasa kuliah onlen gin ada sensasi kuliah wkwkw soal sudah aktif kuliah gin ngerjain tugas gin sensasi ada tertawa rumah libur kemarin bantuin rumah cont,0
izin menang saldo nambahin dana kuliah onlen moga kakak milih,1
template kuliah onlen baik cukup terimakasih,2
bahagia birthday dearest adik sehat semangat kuliah onlen nyaa bahagia teruus amin,2
kuliah onlen buka laptop terus lanjut tidur,1
habis pusing kelas terus keluar hahahihi kantin pusing jadi hilang gilir kuliah onlen pusing tinggal tidur bangunbangun tetap pusing,0
tinggal beberapa mata kuliah belum awal tugas emang tumpu sampah sedih rasa kuliah onlen beda oflen hari makan tugas terus kenyang,0
senang banget bilang desember lumayan kamu jadi nyelesaikan proyek kamu masuk lantai sekarang sebentar nanti selesai lumayan kamu ilmu terus pikir kuliah onlen tatap muka,2
woii ngapa jaring daerah kresekkab tangerang banten udah hari labil jaringannyag jarang banget edge ganggu kuliah onlen kuota atas cepe terus masa gin layan,0
punya anjing lumayan ribet kuliah onlen tahu panggil terus anjing berisik kena ras islam punya anjing,0
rajin ilmu kuliah onlen masuk otak,2
sumpah bingung banget kuliah onlen,1
asik teman hari pertama kuliah onlen rumah asa anak artis kaya raya sibuk syuting homeschooling,2
kamu bedain fakta isu bohong curng darimana coba anjing bayar hcker flishhhh beli kuota kuliah onlen minta orang tua heeeey,0
gasih kuliah onlen begini benar teman sama sekali apalgi genk kayak dulu sama benar independent tugas nnya teman engga udah tidak ada teman ingetin kayak dulu sama misal ingetin tugas plis kuliah online struggle begini banget,0
jadi whatsapp lari grup line banget semenjak kuliah onlen grup whatsapp rajalela terus lihat notif panik gitu bertumpukaku jadi bisa bedain urus pribadi sama akademik sudah jadi satukalau lihat whatsapp jadi inget akademik wkwk bagus,0
efektif kuliah onlen stan redaksi velvet stan talent,2
samaa huhuhu kuliah onlen jadi jarang main handphone gara lelah banget mataa gara kuliah,0
laku teman hari kuliah onlen,1
kuliah onlen cape kuliah oflen,1
niat jauh sosmed gara-gara kuliah onlen jadi susah udah onlen nyambung sosmed jadi bisa ditinggalin takut tinggal informasi,0
kuliah onlen kampus untung otomatis cost keluar kasih imingiming potong guru tinggi sksnya laku luar kampus kampus gin wkwk,2
kuliah onlen konferensi dar kuliah ajar jajak dunia kreatif digital bas audio visual sulit bicara kamera ngeblank ada lihat ngidupin percaya diri wkwk,2
kuliah onlen sambi momong chekkkk,1
bismillah beli laptop baru kuliah onlen bayar uang kuliah tinggal semester huhu bismillah,2
kuliah onlen pagisore menang kejer deadline tugas kuota habis tinggal pelosok susah payah cari jaring ada praktik sumbang bina didik bayar full dapat ilmu anak tiri,0
brother terimakasih kuliah onlen,2
kuliah onlen duit jajan oflen,1
rumah stre kuliah onlen nambahin stre,0
gantiin kuliah onlen jadi koas fkui nggi,1
kangen kutek kesal banget lihat orang orang kumpul berame ramai pandemi gin sedih cape cape ngurung rumah kuliah onlen pusing,0
kasus video mesum kuliah onlen polisi buru retas akun mahasiswa polisi laku klarifikasi mahasiswa anggota keluarga ecek indekos lihat beda duga video,0
awal kuliah dosen jadi orang jangan malas ajar mahasiswa siap kuliah onlen mahasiswa tugas tulis tangan dosen gakpapa copas mahasiswa aplikasi detect copas dosen tidak paham urus teknologi,0
minggu kuliah onlen berat badan turun libur kemarin diet turunturun jadi kuliah online beri dampak positif negatif,1
punten kuliah onlen teteh,1
suka kuliah onlen cari cara bagaimana tetap ilmu emang kondisi mungkin kuliah oflen jadi harus adaptasi ada cari cara ajar baru suka rebah ajar rebah jalan tuju roma,1
selamat pagi kuliah onlen belum mandiw,2
hidup mahasiswa minta waktu sebentar baca kuliah onlen siksa utama mahasiswa didik diploma uang kuliah tinggal tetap bayar full fasilitas dapat kuliah onlen,0
kuliah onlen sama sekali sing mlebu tugas genah nunggu share sharean bayar uang kuliah tinggal anjeng,0
talkshow diitung kuliah onlen,1
betul banget kuliah onlen kondusif tugas kuliah hari banget nilai muas,2
kakak jeees kuliah onlen nggaa pagi iniii,1
kuliah onlen jelas,1
punya layar lebar kapasitas baterai tinggi cocok guna kuliah onlen lengkap camera,1
done moga sehat terus lancar rezeki panjang umur moga menang hasil guna kuliah onlen beli paket data,2
joki kuliah onlen,1
bakul giras bingung isuk mahasiswa podo kumpul sambat kuliah onlen sambat skripsi misuh konco bodoh jadi mobile legend dede gemes mahasiswi kerja tiktok podo ikut demo enek sing planning kerja mene ikut demo,0
teman twitterku sekarang sibuk kuliah onlen rata suka ribet lagi kuliah online naro hapenya bagaimana jual phone holder nihh cocok banget kaliann order betul cuma warna pink kaca sisa warna putih hitam tetap kerenz pesenn,0
betul keke bangke emang kuliah onlen,1
laptop kuliah onlen,1
kuliah onlen lagiii,1
kuliah onlen kampus jatah kuota,1
muka bantal baru bangun langsung kuliah onlen materi kelar untung absen akhir,2
lelah banget hari kuliah onlen sengaja zoom bilang jaring jelek luar kemarin lelah hati fisik rehat guys,0
semester kuliah onlen tang,1
kuliah hari sabtu cuci baju pakai daster terus jilbab panjang ruet outfit kuliah onlen,2
kuliah onlen,1
gin kuliah onlen multitasking tertawa,1
berbagikasih bismillahirrahmanirrahim follow moga rezeki lancar tambah moga urus mudah moga rezeki amiinn kuota habis hari besok kuliah onlen emak pergi keluar daerah ninggalin uang huhuu,2
adik besok puasa tidak sama besok kuliah takut maki maki kuliah onlen,0
memang rezeki bersyukurbahagia banget udah pakai handphone udah nyukup memori suka ngelag harap beri rezeki lewat menang handphone bakal bantu kuliah onlen streaming wish luck mksh,2
kuliah oflen galeri bak catetan gilir kuliah onlen galeri bak terimakasih,2
besok senin mulai kuliah onlen semangat orangorang rasa lucu asik laku gimmick sengaja laku sopan dosen nyalain kamera microphone benci,2
asa kuliah onlen bodo miskin tiba habib rizieq balek bandara full jemput acara nikah undang teman saja nikah susah supply masker wkwowkwo,0
like kuliah onlen alpha gara gara lupa absen ikut zoom lebih baik kuliah oflen alpha jelas nyante kosan,0
laki produktif kenal mulai bangun subuh kuliah onlen tugas tumpuk lapor kerja minggu kirim tambah latih ribet ken jalan proud moga cepat lulus madil,2
kuliah onlen sesi cape banget bagaimana oflen,1
halo wifi lampu nyala wifi bisa guna rumah daerah rewwin camat waru sidoarjo kuliah onlen cepat telfon bisa mncnya,2
mantap hari giat malam baru selese suka kuliah onlen,2
signal mulai kuliah onlen down banget,1
rakuat kuliah onlen tenan saestu,1
siang sedih garax marah ikut kuliah onlen sabar allah,1
aaaa sumpah pasuk males kuliah onlen gila bawaanya ngantuk terus mecoba bagai cara kuliah kantor kereta rumah ngantuk parah,0
bismillahirrahmanirrahim wish luck pulsa kakak kuliah onlen terimakasih kakak atas semogaa rezeki kakak lancar yaaaaminn borahaee hobaby jadi orang perfect hubby,2
tuhan sender terima kasih kuliah onlen baca kaca huwa nanghes ngomong-ngomong kalo kamu,2
baru kali ngerasa stre kuliah onlen sinyal nentu dosen beri tugas deadline enak dosen tidak nerima alesan apa hadir kuliah online tepat waktu mata minus nambah gara natap handphone laptop terus badan encok orang tua marah terus,0
